id,psd_size_at_d10_mm,psd_size_at_d20_mm,psd_size_at_d30_mm,psd_size_at_d40_mm,psd_size_at_d50_mm,psd_size_at_d60_mm,psd_size_at_d70_mm,psd_size_at_d80_mm,psd_size_at_d90_mm,psd_size_at_d95_mm,psd_size_at_d98_mm,psd_has_sedimentation,psd_passing_at_0_002mm_pct,psd_passing_at_0_063mm_pct,psd_passing_at_2mm_pct,proctor_mdd_g_cm3,proctor_owc_pct,proctor_diam_mm,grain_density_g_cm3,hyd_cond_kf_m_s,hyd_cond_hyd_gradient,atterberg_liquid_limit_pct,atterberg_plastic_limit_pct,loss_on_ignition_pct
211,0.002412992060762521,0.009027350333903245,0.0120196402294976,0.012522173501938308,0.027173685638914494,0.04389746597092877,0.058038953548112296,0.2308830737396434,2.652248328106058,6.9781579256030595,11.323528990405036,True,19.824019659917003,28.895149299221906,94.65987735330064,1.9193032085900312,12.300770355701408,100,2.65,1.1e-10,30.0,33.86563940468208,18.258940159230843,3.6
212,0.1807254277356566,0.3667761226945094,0.5835098841984686,0.949107185184114,2.1987031813645643,3.8670161900215465,6.996034855024087,10.691080859207949,20.11159850761291,29.10449500276416,47.3135313947666,False,0.0,2.07769868426102,57.772659757399225,2.120078571208281,7.58,100,2.67,,,,,
213,0.018309691509104938,0.09337399612944972,0.1677423261195412,0.27446987106884013,0.47895146704516867,0.5855260136948831,0.6290272999436577,1.014417084388584,2.995149541537259,5.369904790102623,5.476646912988472,True,5.596803874842241,10.634053754500732,93.26140737331497,1.9437884665611675,9.56,100,2.65,,,,,
214,0.3510146558368332,0.7244364886897372,1.7778537755084642,3.2123517409660285,5.869321329878252,8.328795135149248,14.059693813501138,17.95444605844026,27.252614131722513,31.26438558228468,46.59045582765825,False,0.0,1.474735049580271,29.555127448456737,2.105444858775978,5.218761201149751,150,2.67,,,,,0.3424778303284713
215,0.004324624526144928,0.027827786618672162,0.22586073279325886,0.4026034007444786,0.48917118619731426,0.5439569408941687,0.8213745197684582,1.4716475734262657,7.002709002430229,10.649883658351252,13.421963621215784,True,0.0,55.99192101573631,83.16479992009867,2.1693242388656087,8.206014450211994,150,2.7018738913844653,,,27.60614046222181,15.92367052715468,1.8682569220241014
216,0.03920050905690714,0.21583596919580414,0.42353909841044557,0.5595400215786777,0.6771884817973195,1.311213385908688,1.9374373004643197,2.2740397868973337,3.710643926629594,8.482294622359673,17.648965037588404,True,10.643604309021157,21.22206088200664,75.98223724173228,2.1518635845113243,7.448285840989314,100,2.69,3.968937793434117e-08,30.0,,,
217,0.0004602760765343459,0.001098432798953373,0.00437209913091318,0.014670237862358604,0.03020453282091624,0.06230585519847463,0.0782665253987102,0.12740055836320527,0.31379751583384136,0.5178355014144133,1.8674053213073358,True,19.507278113161387,67.41164122737273,98.99456242637788,1.7864645903951504,15.769877389773905,100,2.65,,,,,
218,0.00034338999392996767,0.0004513810212446953,0.0009764566179348267,0.0025596315994977983,0.005727046833601454,0.012900921051389548,0.026315857919619944,0.04056903787552505,0.0708128007095271,0.34222050933152925,0.9490428710601774,True,32.080751144694936,72.30312194362455,99.996335231219,1.6136108221990795,19.742808211361385,100,2.65,,,,,
219,0.0207175999517905,0.03990155670078485,0.05981241046916977,0.11348746396628234,0.18168577009446918,0.2531822796588325,0.2933265774383412,0.5041762114977578,1.327595496750222,2.765315213766716,6.260463360432301,True,1.3602910147881502,5.639656532780841,96.96155980079394,1.8520763516805252,14.069240409068838,100,2.65,1.0749459132332078e-09,30.0,,,
220,0.2784807760562698,0.3821649058244052,0.546544932467412,0.8117499425132695,1.4224993850777676,1.5506249786293882,1.5727100312802949,1.6301948496805105,1.8772444501525873,1.9868202851099857,2.6847512750751,True,0.0,0.724496779713982,88.91272835066542,1.872386014168478,8.477339995782176,100,2.66,,,,,0.5
221,0.14175308243446175,0.35100232344638677,0.5628027522050472,0.936660839697221,2.1054313654695584,3.5681588179332993,4.372087053268401,7.985866131236507,14.062540228388825,21.977825035724695,29.744783,False,0.0,13.215157459969943,51.485913723227405,2.1623338748655447,5.697354752190403,150,2.63,2.2125147861840697e-09,30.096924060550467,,,
222,2.6220278010264782e-05,0.00011870524718987662,0.0012186374945988895,0.006564191790743761,0.021262809453953452,0.05533277924465967,0.12157973201193088,0.22616718095236218,0.3761080991159467,0.6312753356320988,3.4665871014507843,True,38.0090529796839,75.42589313202546,98.87847981009462,2.0666479504331328,11.136996802452861,100,2.7,5.912447185613212e-11,30.0,,,
223,0.14731925304299973,0.3564322495522919,0.5596625526856442,0.7572954031133744,0.932161505337237,0.968967909095436,1.056224704600296,1.5412192858781244,3.3660070217270524,8.034193994255192,9.412255811944522,False,0.0,1.1935061318126399,87.2972076011718,2.037,8.414969629417678,100,2.65,,,,,0.3460327297854461
224,0.14926519302079766,0.3960659236585417,0.644628845109598,1.003410768114133,1.036325382020842,1.1757445091609724,1.2442906486046292,1.7049223349958116,2.623231054949763,5.351631047047021,9.717435,False,0.0,12.685221707325903,75.54662600540384,2.06,9.153952262109113,100,2.65,,,,,
225,0.3053443910968816,0.6418636178222723,0.933112760159587,1.7695441056701162,1.7848382944637038,2.269127080099124,2.6611804276590014,2.8365397205733545,6.235649887713194,25.837105905865034,27.274304206271093,False,0.0,5.907233216253364,49.029432974165324,2.1392688180192363,8.91,100,2.65,,,,,
226,0.18663217121927606,0.3053304094304694,0.4939357432857205,0.7174662778442431,0.9320928957864815,1.6116878198157187,4.1024754076515135,6.925239636481104,10.799731687483682,11.600671394339091,13.42938641205214,False,0.0,4.095487535949549,57.6460864651129,1.8837983971529622,10.95,100,2.65,,,,,
227,0.18056617975197597,0.2992968565622891,0.40487229995017715,0.6098412784279771,0.6581802814875216,0.861958445677944,0.968240515664533,3.923904931812392,21.01995974120605,22.619044907523453,24.956402679493,False,0.0,4.48161874308441,78.58579287891445,2.099,6.9821407177281865,100,2.7268736426180133,3.951514295329752e-09,30.0,,,0.7971297759245414
228,0.13350115624802172,0.24959278647163477,0.452363323549348,0.7185325172502275,1.7575804565103188,4.145228210987376,8.61613609662295,16.814466082888604,22.587717013429206,26.623635495843327,35.365124862779275,False,0.0,3.865742849908627,48.656339481928306,2.077,8.143839001671573,100,2.632566884347754,0.00010507172995608105,30.0,,,
229,0.0035842265742486966,0.006305533808059821,0.017519171631438166,0.06627718233093478,0.38354975615381753,1.105861881321522,3.059838161645111,8.765441421320546,18.03369949288666,26.652496710111187,38.6897832748164,False,1.683914463031053,6.359854594567007,78.72977464830325,2.0747497002507442,8.224877971122636,100,2.65,,,,,
230,0.00014473974065600242,0.00034692342264281545,0.0008737821606797526,0.0029268804635603097,0.012082994481288576,0.026391019783864718,0.03350198658441955,0.04583963783478317,0.29098258919098646,0.47281357679097424,0.810137343406947,True,26.766684314315484,85.18241275755048,99.92354995339609,1.813898281874177,15.567133146536705,100,2.65,,,45.87071762138563,23.507346194677595,
231,0.059083774462219685,0.10463605732456002,0.13408593376195052,0.19252583051780287,0.2628879231016977,0.28757251736038675,0.31829529278784047,0.5073118947717314,1.2072605958496874,1.544870416580507,3.1011642079176713,False,2.695512296095831,18.17730435931678,92.65953657387149,1.8078772626306752,14.561294103400064,100,2.640899448693318,,,,,
232,0.12669937010112647,0.3064485260824157,0.5714396245828046,1.0715224432656987,2.7145006686778665,4.536511207486433,7.70266684717993,12.70847075343698,16.121903476930292,26.59645647249617,42.36179367608131,True,0.0,24.68214005937981,52.90748704025887,2.177458836823526,8.285829274867044,150,2.68,5.994516832824002e-10,30.0,,,
233,0.0013376010759830557,0.014728705065311706,0.2662405806689344,0.6571953214886788,1.1818028892647479,4.65695666482173,10.088992839989002,17.140060957129144,21.885788323786777,27.02766769536851,33.0260322837454,False,6.5580976499037416,18.464256537039393,65.51684155213843,2.1759919194574127,7.831556038532055,150,2.65,6.672895875367185e-10,30.0,,,
234,0.18655043870839677,0.3477654435313311,0.44003874715885954,0.5380833216713765,0.7097627045799799,1.234339898336078,2.9903558146024656,7.984792871512867,9.717461054789908,11.11661595259491,11.551717505000214,False,1.2972643217841715,15.659340893586759,65.64761493507122,1.75,10.174289961263327,100,2.65,,,,,
235,0.012053638149159513,0.09058635465001928,0.25870041663661186,0.2717580450410033,0.3012721478029097,0.33574722223935055,0.40568507231892276,0.5297914804355834,0.531448415169702,0.6958110487659173,0.7633037323217365,False,0.5796468683871772,10.653753508623325,96.98381630682405,1.9011096270726076,8.580367706620535,100,2.65,1.4934714624811331e-06,30.0,,,0.5
236,0.3628370753563666,0.7496109191363346,2.0406123608375006,4.770273953105918,8.956721780254982,12.852624101268196,21.261835597635756,29.343247737200596,42.16418402210738,52.60801517999196,59.25677920335568,False,0.0,0.0,21.783857010901503,2.155359519032437,5.700187048110493,150,2.63,,,,,
237,0.004078284774764284,0.0546948909256967,0.08666393271905945,0.10214495074918814,0.12767450317794388,0.12926601732984855,0.25870995491402016,0.3477993999689326,1.0812439574735253,2.7759100902195413,2.9823233229891986,False,0.6165448460791245,13.958117435772396,96.38000999030449,1.888213199262143,11.852073479575354,100,2.65,2.083914255543896e-10,30.0,,,1.2174925140921857
238,9.128307789294855e-05,0.00015304739117038776,0.00048532037145811293,0.00250457822434886,0.005978175047714799,0.013372543398302081,0.02794291141152293,0.0407627886420521,0.07519423287021608,0.2135225955903373,0.48929915725461504,False,27.882004813543816,83.72757943139099,99.99708516771308,1.727,19.157354780593483,100,2.65,4.0604736112218024e-11,30.0,48.382909781796876,25.72843577976701,5.2
239,0.19175220136229398,0.3059838176638279,0.48051661235709553,0.826141632164871,2.6858481829442207,8.21209766867938,17.062956203170067,20.90487075147924,25.036504451460853,27.208539468734063,29.194721561249942,False,0.0,5.614671636394035,46.5031882626035,2.0835932752744224,7.18,150,2.65,,,36.58915869221851,20.855826818600526,0.6449715947299317
240,0.001428724374866721,0.005517648864642587,0.022969990852756784,0.14714756236407509,0.35321191867763607,0.8192843578119475,1.8941454099397048,7.725671947746611,19.903169489153825,26.247068406767635,32.51804927088267,False,0.0,3.3389115722030405,52.97243673842128,2.0159785260791407,10.761524854402198,100,2.65,,,,,
241,0.3387553990187931,0.5900911919049239,0.7788574921045606,1.317176684772968,2.1194771305044373,2.329199914621505,2.390300643878243,2.693875561756057,13.643949933800949,20.728093773119998,21.3991913964867,False,0.0,1.703329972285255,54.82073823299133,1.9415476273197723,9.368935558634515,100,2.65,,,,,
242,0.1625844843428561,0.33364106362622614,0.4506711620208374,0.6061604927671614,0.7284979171100966,0.7350182044959807,1.0864418405858378,2.8837182750307706,24.106213275671465,35.73225206441976,52.54505753745931,False,0.7473083460887051,17.75126189475033,55.73477790995325,2.1051567066276236,7.729735300616954,100,2.65,,,,,
243,0.24343830616532958,0.39285082350141975,0.5117963412403119,0.8144531678482377,1.0470914940873597,1.1245999892405367,1.2652883567354736,1.4010471596493181,2.7353923415839208,4.614616098201632,5.659106933586136,False,0.0,7.083476367132521,87.35978095465308,2.0801653869621086,5.966387698977447,100,2.63,6.38557456437422e-06,30.0,,,0.48078734904817183
244,0.00793522109536114,0.0768978418683417,0.1667696850470225,0.24854528178505425,0.4248263926877381,0.5491836750154552,0.9811413692569534,2.2423078046179126,4.536404552259448,9.869007839549399,23.32176627769955,True,0.2921156248273812,12.391190030284893,79.50562019093208,2.043,8.45,100,2.65,,,,,
245,0.13197532729592543,0.2970197883489292,0.4507082660485967,0.6984839665774845,0.974031368924524,3.1704358695848454,7.066163652431426,13.87713999702121,20.237972806795238,26.178809260264956,27.092185542992425,False,5.767249394977293,6.550757539195838,51.060942267663705,1.8873603252710915,9.379216626660572,100,2.65,,,,,
246,0.14641592587728752,0.28440207799928824,0.4338579158731696,0.6453928319717609,0.9130654697107675,1.1929258374693248,1.2481296289489463,1.3505055186251735,2.49817119281256,4.425626613638858,6.208308917129188,False,0.6110598523703951,4.913559997161256,80.64814176522331,2.076033358623248,10.160741485362768,100,2.68,,,,,0.826515275948503
247,0.001611955414106752,0.00997350650332775,0.017519290628909653,0.021687604168557542,0.04179120584517589,0.20093379865749383,0.6562043463233186,1.1491213172217132,1.8513488124525255,2.8507247146023165,4.5409408488685425,True,15.044337941172088,36.40537061123436,92.55380344395603,1.7239608376216413,15.962774119569278,100,2.65,,,,,
248,0.01068715467308604,0.012187619900012499,0.01592619471345901,0.02230954555810278,0.025752406350822578,0.12744264958939905,0.28889541700372384,0.693536725751692,1.895175495106796,3.9545069392787937,8.412064462363157,False,3.708068772685648,11.900604568624924,83.06228713740872,1.6532151394616423,16.28284824214569,100,2.65,4.925478476996095e-10,30.0,,,4.4762877630715385
249,0.14816026076263225,0.26412256846847126,0.40862126475388316,0.6030676368041412,0.8850478162717662,1.6620815095332684,1.850714968516714,1.853689166090437,2.319185151647775,3.0365820886320716,3.043986648139893,False,0.0,0.0,96.16066762970544,2.0560234067318284,7.714365387132251,100,2.65,4.467888300821786e-05,30.0,28.318225171488468,13.852433578714308,0.3
250,0.002963015854772485,0.019801471537410405,0.08886501594832875,0.23171694393573633,0.27532404905535657,0.4878229831770651,0.6833018068330592,1.137915875817565,2.5708602321632608,3.9721379640513423,6.198710447718228,True,9.411335284648423,29.33216926719249,91.73235608306524,2.065,9.546669637319496,100,2.741947701937457,,,,,
251,0.0012025688563752383,0.0043694381350041795,0.010392878178228824,0.020122715471559076,0.03262606209058226,0.06229024010905012,0.12251460347598081,0.18892557866520435,0.9331799066897694,3.213590882595114,9.9603427767935,True,9.228599249844562,35.33022973548607,87.3041608366337,1.8046192117954432,10.444777274603005,100,2.65,1.0535373887008506e-09,30.0,,,3.5
252,0.0023946430889492123,0.015722700381424575,0.12340740734127863,0.22181053425985853,0.3780552461933716,0.6818315562175276,0.9465120701337055,1.235863867927983,1.3612550436298763,2.0295421255630277,3.769352302210291,False,6.345207637157611,26.634540219097286,91.14889309586454,2.069659047963202,11.578378792151343,100,2.7,,,,,
253,0.022204996259530756,0.03604212220036325,0.08903256288336087,0.32550049462709346,0.5057457703236127,1.0041176517950192,1.503259339382015,2.1256980217508756,4.588349803736641,8.187222987808916,27.047523423288624,False,2.8216825963427747,13.913263965941276,78.79747811148026,1.920025443990299,10.105507670456507,150,2.65,,,,,3.478841061211302
254,0.013436189106560657,0.11669884445906811,0.17693199693437,0.2721377224082243,0.3334236033120569,0.6487824884206695,1.0695526976485867,1.7685364240909671,5.915709792580094,6.229578559559757,7.572541695232622,True,2.5420400416678905,17.671885110440787,75.04129224982148,1.952,15.464440348461249,100,2.67,,,,,
255,0.0005774983039514524,0.00150107029361397,0.0026024813634354643,0.006006446907941375,0.01535522677162798,0.01653178839431307,0.03162835947702437,0.04209262968029031,0.25874067022308334,0.3321263978931799,0.44634351988893467,True,0.0,64.70276436948376,99.96159544898791,1.898,15.397371610096037,100,2.67,,,,,
256,0.0029748315123936725,0.008367403241701047,0.022344438406366917,0.02292473733981143,0.03381144564947444,0.14564075740170626,0.3294448746774246,0.40097698576444823,0.5007250858051284,1.3153400220102036,1.795832130133707,False,10.726438118590673,17.98883496518575,98.13779100534055,1.9194282447961601,11.77054768065681,100,2.7219943963226587,,,,,
257,0.0018233772335198906,0.08107530980617594,0.36776062182857205,0.5043487286588149,0.6883218143900209,0.8188315251063848,1.0982479988717353,2.098788046876348,3.6438443575855337,6.682104032203453,21.674760406625605,True,7.854564042013686,32.44306712905705,71.91076188572168,2.0754252482150055,9.075939731107265,150,2.65,,,,,
258,0.2938293763312774,0.5588391540412311,0.7152797142925608,1.386075721081286,2.8285452069964934,3.161167932415383,3.2309398805026617,7.886914686823979,23.325689441501908,28.951578209302074,33.27509933597126,True,0.0,0.0,52.9583529089627,2.0696321946040683,5.460805521226163,150,2.68,,,,,0.5931856761350414
259,0.007340566877791837,0.050169075019524965,0.06705859038877189,0.1985077689170635,0.39599895021412107,0.6185115652022402,1.054505224474907,1.4995505361364028,4.463472016861814,8.207476269942108,11.047926150420528,False,0.0,33.39531092009019,88.99578405725568,2.06,9.37538070926607,100,2.65,,,,,
260,0.4965816268567329,1.2160384015892434,4.2722108501817235,8.126156958876683,11.117694033200715,13.841520467586385,18.626634274240814,24.749156853179297,39.53395712740152,49.46684802200511,56.765922152558524,False,0.0,0.13942331809392605,21.46390153770016,2.1553675249306226,4.71,150,2.65,,,,,
261,0.00461073378169579,0.029365800216202102,0.04436620475915734,0.15764300247234692,0.3102080559822704,0.48568705871742157,1.1964943624039406,6.423704598904255,20.256266607953613,26.25326169680086,28.80426898545743,True,3.2078750774121327,34.328841274287385,85.95188022589987,2.0184274079410365,15.865680339206817,100,2.78,,,,,3.6105870609087876
262,0.20412436068121978,0.22093169489972556,0.2696215594707086,0.40833172993081673,0.423178789868722,0.478307640897876,0.5303889331910692,0.6410212204188137,1.9835747040005343,2.736594244174601,3.122643691162025,False,0.47106517538732334,1.9,89.28136354284167,2.036910050139402,9.498048413133256,100,2.65,,,,,
263,0.1532978219212158,0.30745115626533626,0.434089685460285,0.543755443962367,0.5858293858795616,0.6611420520432575,0.6829826303933948,0.7296582068951986,1.9293693392663074,2.7946195346469396,4.329045036669948,False,0.0,3.386977597607314,95.04094683763819,2.0326235335403564,8.653969629276597,100,2.63,,,,,
264,0.2111081943684937,0.21784759372472096,0.21812898030293026,0.26362535750744714,0.29884078355744287,0.3525904667199836,0.4588229126391869,0.5189896876061137,0.5193080889802185,0.7634176348309449,0.8011534367599615,False,0.0,4.346179491827607,98.45925973819611,1.7015885793952872,9.27396644010891,100,2.65,,,,,0.4
265,0.24090648491838257,0.28512464563379025,0.2893225376703238,0.4575236652946203,0.6664925058391473,1.3826737901692843,2.986824135998355,7.167058126565928,20.280388098586094,24.932051995769655,27.098422008176616,False,0.0,3.3823421205780155,52.64869151348905,1.8081427089534634,9.339245933658688,100,2.65,,,,,
266,0.012628036549173209,0.06338548584804508,0.07509161506020565,0.07846555041594042,0.0828445449730016,0.1024430931809159,0.12928914981886552,0.1443370163473625,0.5607708939389592,0.807684768296176,1.803497340930464,True,2.4366740091444608,25.113474403579456,92.55773092734994,1.7456854131717152,15.081160755924913,100,2.63,,,,,3.405893353306552
267,0.012441119445512346,0.01760343538043918,0.023297382133679552,0.027008646482035305,0.04393405019214126,0.04599375976184019,0.06196343220441159,0.0907781060517948,0.18657544760373906,0.3271353555894871,0.48930802449050326,False,0.79,34.15589943227717,99.98106641287218,1.6550180358719013,16.660629094321003,100,2.67,,,,,
268,0.024513101525129543,0.08935176721224927,0.18625554398250044,0.28317277543439334,0.39315393788963526,0.6271708696603192,0.8007538927550707,1.4275261962937817,16.317112158953112,25.181074143060986,29.218189971760214,False,1.1824854751101819,7.68135970037778,82.88226766163814,2.099,8.565519474862805,150,2.63,,,,,
269,0.1316471842600425,0.27267351779678173,0.41512135345794277,0.6928431368238219,0.8490571259530892,1.3433885810101116,2.185684504396221,3.3700969656026127,3.725716951085164,5.376693151007497,6.141395581735157,True,0.0,5.720058080252735,81.14692164364834,2.092177650910247,8.433140831779651,100,2.65,1.4687728119291788e-05,1.8703369990432444,,,0.5
270,0.16734686788590394,0.17535199582848546,0.27430106026286305,0.38979960187441454,0.9159754457477463,1.8265800976978597,4.129100811732596,14.627331176259883,25.875495860527582,31.0618788173446,44.58808851421388,False,0.0,2.11021357527099,54.14068628996359,1.8564006147035275,9.63176931478198,150,2.65,,,,,
271,0.0008183785797814908,0.0012514388750398805,0.0027579579731513535,0.00939926760362663,0.023043887942643032,0.06686247298523505,0.21625659412224824,0.38393793887599614,0.7334875127768283,2.6110382284170237,4.5092973605425914,False,0.79,33.195362537611715,93.24579198447711,1.8520022428820655,14.04087666484486,150,2.65,,,50.053572835304415,27.372724093518414,
272,0.14509192777984184,0.3757889857858596,0.5876955152711194,0.9362802375816517,2.366328464023931,3.4979001708791246,4.168584358727544,6.5874942686149485,7.274319554220604,10.804532385727988,10.948268916243398,False,0.0,1.9,81.34606545728158,2.0344298204181035,9.156089310782715,100,2.65,,,,,0.3230510062559719
273,0.1165135723055766,0.25954969682016077,0.38897396771419285,0.5230398265051406,0.5374901542098623,0.6435119354573929,0.673301997765865,1.172515867391643,2.0929481833490193,3.4298943985002586,4.35136655417218,True,0.0,37.335410659544,90.17361838799918,1.884,12.629932582221409,100,2.65,2.9222502665498774e-06,30.0,28.05326789742097,19.2797804182567,1.5
274,0.004909443065800964,0.012445140974023803,0.07562798951538635,0.25169220418796884,0.6805340452311437,4.158635343924834,8.571307021860074,8.900743621071962,11.09647248719003,11.2467968837268,16.012691256830827,False,0.0,3.8318377781967756,55.89281998251509,1.995789725922534,8.494248801864277,150,2.65,,,,,
275,0.0011646997036116945,0.005107471398859152,0.010170458899887649,0.022308000206449057,0.13991843340036728,0.29184744235325843,0.300252332595136,0.37226080978526205,0.654756833843962,2.683884645481038,7.751494808479515,False,7.997818592671304,60.526467092551215,88.31295541063608,1.8832813070456549,14.056448440524195,100,2.63,,,,,
276,0.07788108560384001,0.2640774744215534,0.39177207248386586,0.4402626162556197,0.4906791152143914,0.5423733016974076,0.6008462651455565,0.9555136371062078,2.689995990546725,6.839272539427373,8.985734865793132,False,0.0,6.2333576571707585,90.20887398504628,1.9550778528568882,10.734073229661863,100,2.65,,,,,
277,0.002407863656538834,0.020684322422554618,0.1641040564619693,0.5051919451853788,0.6894099150390952,0.8682976655465603,1.9661007581615428,3.618442891248065,5.468936756059131,9.723554793558936,20.853569640252772,True,7.5662249844463245,34.31545022170003,84.23873698178808,2.0446187957428146,9.1840349423615,100,2.68,,,,,
278,0.013173061159491609,0.14205188951067452,0.25865575608840663,0.3384753454858018,0.4023999702111003,0.6754207124869125,1.0447079998153919,1.5940038164631638,3.0237630621935554,7.0210443259266375,15.791912467472056,False,2.4385179122124225,4.673403717889567,89.41042081442225,2.045,9.415569320777733,100,2.65,,,,,1.2
279,0.0062839962533633815,0.00823415533664667,0.01044222575185016,0.011484544073925861,0.0224502598552276,0.07650276414621326,0.329733410011743,0.4620466701817046,0.9071894275754231,3.122325066936051,6.239435353149576,False,0.0,17.67133473835958,94.41180473134303,1.727,10.378205121658393,100,2.65,,,,,
280,0.0006939703193627974,0.004523514093762012,0.010312393573792178,0.01525568329383061,0.022501201588450242,0.04559655937920001,0.16735406435232164,0.3417421290603459,0.9224310213334459,1.9248866511348965,3.518214800060988,True,11.63420544396435,62.590190813061604,94.08412199814488,1.925,15.7680386795094,100,2.67,,,,,2.61413129398332
281,0.0016233062658057335,0.014560527109509919,0.018386683871411052,0.0592856474785343,0.11146257810301549,0.15047012462505846,0.18595979934357137,0.23636731842596034,0.7585496548199816,2.744943131185462,3.138125065111707,True,0.7927448757785684,66.88790584884693,94.15475656380936,2.0963768118823825,10.307107856256893,100,2.65,,,,,
282,0.008419139398118123,0.012441520380400715,0.013306448201270672,0.015578683164806833,0.022504037368308076,0.09808890974957986,0.2624674626551584,0.42113813731438826,0.46918704832991287,0.531809983984446,0.9897249441581593,False,4.484438505754498,6.608208324968174,96.1723629217078,1.6312963725295049,17.876602341227148,100,2.65,,,,,
283,0.010962523319184389,0.14102405535823107,0.2945479479417805,0.35409964065752686,0.4683507276347173,0.867806798531669,1.1283461838505877,2.1268208500303434,2.205585130432485,3.8271001002183973,10.416426552349598,True,5.585543844197406,11.735288882426758,79.12231855626541,1.886,9.606775212114487,100,2.65,,,,,
284,0.14338965434304052,0.3294802559736048,0.5118193238264352,0.8124130462948056,1.5880141243455093,3.1150421049160073,4.171151488169573,14.223335052402158,24.242042446432603,28.69222896665533,37.09908045139996,False,0.0,18.17801675803573,49.51338576285709,2.063396272861729,10.35358507240215,150,2.65,2.1072473824180256e-06,3.75,,,2.8
285,0.08562642348524374,0.1342071119316811,0.2802228401423838,0.45831455636342155,0.6781779519761183,0.8321289532071908,1.2049049639496083,2.2406060667986303,2.800585976354595,2.921680685609687,4.858301541542786,False,0.0,3.3316187219546807,90.36531476575101,1.8902703384027482,11.53460720438385,100,2.65,2.1591999259436908e-05,30.0,,,0.5095552105750538
